app_num,app_date,coapp_f_name,coapp_l_name,a_email,a_email,a_f_name,a_l_name,a_street_addr,a_city,a_state,a_postal_code,a_phone,is_approved,is_rejected,adoption_date
453,2019-09-12,Alyce,Meteer,lkippley@golddex.com,lkippley@golddex.com,Louisa,Kippley,2539 6-street,Irving,AZ,95249,1491225057,1,0,
455,2019-09-13,Carmela,Sengbusch,esaylors@groovestreet.com,esaylors@groovestreet.com,Estrella,Saylors,8624 2-street,Winston-Salem,AZ,7775,5148314369,1,0,
456,2019-09-13,,,lstockham@j-texon.com,lstockham@j-texon.com,Laurel,Stockham,1636 3-street,Chesapeake,AZ,1939,8834494208,1,0,
457,2019-09-16,Cyndy,Dorshorst,jzurcher@domzoom.com,jzurcher@domzoom.com,Jess,Zurcher,4517 5-street,Jersey City,CA,25285,3380280041,1,0,
458,2019-09-16,Shalon,Dorshorst,cfelger@stanredtax.com,cfelger@stanredtax.com,Cristy,Felger,5504 15-street,Chandler,TX,23615,2650324827,1,0,
459,2019-09-16,Rolland,Pugh,ahoogland@doncon.com,ahoogland@doncon.com,Alex,Hoogland,255 12-street,Chula Vista,IN,57009,4387341818,1,0,
461,2019-09-17,,,traymo@scotfind.com,traymo@scotfind.com,Thaddeus,Raymo,7830 12-street,Nashville-Davidson,MD,19348,1332668310,1,0,
463,2019-09-18,Yolando,Louissant,lsturiale@silis.com,lsturiale@silis.com,Louvenia,Sturiale,487 12-street,Chula Vista,IN,8055,9890817149,1,0,
464,2019-09-18,Sheron,Haroldson,ebowley@ganjaflex.com,ebowley@ganjaflex.com,Ernie,Bowley,3121 12-street,Plano,NV,3558,9407037638,1,0,2020-05-15
466,2019-09-19,Venita,Hollack,cpugh@domzoom.com,cpugh@domzoom.com,Carmela,Pugh,647 9-street,Oklahoma City,KY,85065,1757054248,1,0,
467,2019-09-19,Mitsue,Pagliuca,hmenter@doncon.com,hmenter@doncon.com,Hillary,Menter,3773 11-street,Hialeah,NV,25516,5879884007,1,0,
468,2019-09-19,Delmy,Farrow,lharabedian@plussunin.com,lharabedian@plussunin.com,Lashaunda,Harabedian,2367 6-street,Charlotte,NC,90090,3736831230,1,0,
469,2019-09-20,Carma,Ankeny,cbourbon@betasoloin.com,cbourbon@betasoloin.com,Caitlin,Bourbon,2806 18-street,Fort Wayne,FL,12470,345896524,1,0,
470,2019-09-23,Olive,Luczki,yisenhower@dambase.com,yisenhower@dambase.com,Yvonne,Isenhower,1787 5-street,Cincinnati,MN,73119,8159445334,1,0,2020-01-06
471,2019-09-23,Louisa,Kippley,ggalam@ron-tech.com,ggalam@ron-tech.com,Glen,Galam,1051 20-street,Omaha,NC,70245,6803773336,1,0,
473,2019-09-24,Weldon,Seewald,gkines@inity.com,gkines@inity.com,Gearldine,Kines,9024 7-street,St. Petersburg,AZ,54656,8292555533,1,0,
475,2019-09-25,Valentine,Hengel,vknipp@year-job.com,vknipp@year-job.com,Viva,Knipp,4275 6-street,Stockton,OH,17197,6920051808,1,0,
477,2019-09-26,Glen,Smith,oflosi@betatech.com,oflosi@betatech.com,Olive,Flosi,3466 14-street,Indianapolis,IN,47706,2495654893,1,0,
478,2019-09-26,Maryann,Kohnert,aoles@bioplex.com,aoles@bioplex.com,Antione,Oles,6766 17-street,Newark,TX,65824,1075419082,1,0,
479,2019-09-27,,,dangalich@donware.com,dangalich@donware.com,Delisa,Angalich,4632 4-street,Las Vegas,WI,25780,5503754471,1,0,
480,2019-09-27,Tiffiny,Waycott,ckannady@dambase.com,ckannady@dambase.com,Catalina,Kannady,9999 7-street,Sacramento,CA,90468,1945134801,1,0,
481,2019-09-30,Georgene,Oles,lflister@hottechi.com,lflister@hottechi.com,Lonny,Flister,7359 18-street,Winston-Salem,AZ,75981,5160672671,1,0,
482,2019-09-30,Gregoria,Skulski,whamilton@opentech.com,whamilton@opentech.com,Willow,Hamilton,2265 5-street,Fremont,ID,83391,3870058455,1,0,2020-01-09
484,2019-10-01,Helene,Sweigard,adenooyer@kinnamplus.com,adenooyer@kinnamplus.com,Art,Denooyer,8189 4-street,Irvine,NC,93779,1737623015,1,0,2020-03-30
485,2019-10-02,Gayla,Gleich,ladkin@domzoom.com,ladkin@domzoom.com,Leonida,Adkin,3273 13-street,Dallas,TX,20939,7423018249,1,0,
486,2019-10-03,Kristeen,Cetta,vlouissant@sunnamplex.com,vlouissant@sunnamplex.com,Viva,Louissant,9677 17-street,Laredo,VA,17201,6787813627,1,0,2020-04-10
487,2019-10-03,,,aostolaza@finjob.com,aostolaza@finjob.com,Alecia,Ostolaza,781 15-street,Phoenix,AZ,81617,6965596189,1,0,
489,2019-10-04,Nan,Denooyer,lbayless@sumace.com,lbayless@sumace.com,Lorrine,Bayless,4015 17-street,Austin,TX,23088,3882307371,1,0,
490,2019-10-07,,,ahusser@finhigh.com,ahusser@finhigh.com,Ammie,Husser,8836 18-street,Memphis,TN,91431,4709913261,1,0,2020-06-19
492,2019-10-08,Louisa,Candlish,mhoopengardner@xx-holding.com,mhoopengardner@xx-holding.com,Minna,Hoopengardner,8533 19-street,San Diego,CA,20674,1148144860,1,0,
493,2019-10-08,Mona,Keneipp,troyster@kan-code.com,troyster@kan-code.com,Ty,Royster,6993 11-street,Jersey City,CA,67631,7809866690,1,0,
496,2019-10-09,Charlene,Foller,lmorocco@year-job.com,lmorocco@year-job.com,Lorrie,Morocco,2629 1-street,Baltimore,OK,27365,428043150,1,0,
498,2019-10-10,Tonette,Frankel,lmorocco@year-job.com,lmorocco@year-job.com,Lorrie,Morocco,2629 1-street,Baltimore,OK,27365,428043150,1,0,
499,2019-10-11,Beatriz,Karpin,ebachman@goodsilron.com,ebachman@goodsilron.com,Ernie,Bachman,5728 9-street,El Paso,TX,90514,6559550575,1,0,
500,2019-10-11,Leonida,Adkin,esaylors@y-corporation.com,esaylors@y-corporation.com,Evangelina,Saylors,714 1-street,Sacramento,CA,17261,167588959,1,0,
502,2019-10-14,Jennie,Vizarro,bsengbusch@singletechno.com,bsengbusch@singletechno.com,Beatriz,Sengbusch,3716 4-street,Pittsburgh,AK,2407,8127198337,1,0,
503,2019-10-15,Lizette,Stimmel,cpagliuca@betasoloin.com,cpagliuca@betasoloin.com,Catarina,Pagliuca,2537 18-street,Chesapeake,AZ,39058,4285698314,1,0,
504,2019-10-15,Deonna,Steffensmeier,aspickerman@green-plus.com,aspickerman@green-plus.com,Albina,Spickerman,9182 8-street,Anchorage,CA,88656,4965767143,1,0,
506,2019-10-16,Melodie,Luczki,mreiber@scottech.com,mreiber@scottech.com,Marguerita,Reiber,6710 19-street,Wichita,TX,23815,1465945858,1,0,
509,2019-10-17,Katina,Benimadho,nhaufler@zencorporation.com,nhaufler@zencorporation.com,Nicolette,Haufler,8010 8-street,Pittsburgh,AK,14517,8463939610,1,0,
510,2019-10-17,Clorinda,Hirpara,kweglarz@streethex.com,kweglarz@streethex.com,Kayleigh,Weglarz,9715 16-street,Kansas City,AZ,98923,776708535,1,0,
512,2019-10-18,Ma,Shields,hmenter@doncon.com,hmenter@doncon.com,Hillary,Menter,3773 11-street,Hialeah,NV,25516,5879884007,1,0,2020-03-27
514,2019-10-21,Lenna,Grenet,cyori@donware.com,cyori@donware.com,Claribel,Yori,598 9-street,Louisville/Jefferson County,OR,17309,1919774747,1,0,2020-03-26
517,2019-10-23,Andra,Craghead,jlueckenbach@plussunin.com,jlueckenbach@plussunin.com,Jani,Lueckenbach,8220 17-street,Fort Wayne,FL,16818,835309870,1,0,2020-04-29
521,2019-10-24,Rasheeda,Acey,eadkin@stanredtax.com,eadkin@stanredtax.com,Elly,Adkin,346 21-street,Portland,NV,75532,7579751550,1,0,
522,2019-10-24,Peggie,Martabano,rtegarden@donquadtech.com,rtegarden@donquadtech.com,Rolande,Tegarden,4370 19-street,New York,NY,78429,6938497826,1,0,2019-12-16
523,2019-10-25,Nobuko,Mulqueen,jzurcher@domzoom.com,jzurcher@domzoom.com,Jess,Zurcher,4517 5-street,Jersey City,CA,25285,3380280041,1,0,
525,2019-10-28,Carma,Riopelle,mreiber@scottech.com,mreiber@scottech.com,Marguerita,Reiber,6710 19-street,Wichita,TX,23815,1465945858,1,0,
526,2019-10-28,Adell,Loader,lbayless@sumace.com,lbayless@sumace.com,Lorrine,Bayless,4015 17-street,Austin,TX,23088,3882307371,1,0,
528,2019-10-29,,,awildfong@conecom.com,awildfong@conecom.com,Amber,Wildfong,8735 7-street,Tampa,HI,87978,164165810,1,0,
529,2019-10-29,Nichelle,Riden,rgarufi@bioplex.com,rgarufi@bioplex.com,Regenia,Garufi,8020 6-street,Kansas City,AZ,14901,2817952195,1,0,
531,2019-10-30,,,kcraghead@sumace.com,kcraghead@sumace.com,Kayleigh,Craghead,5350 6-street,Denver,CO,22151,2945618913,1,0,
532,2019-10-31,Shonda,Nicka,gschnitzler@y-corporation.com,gschnitzler@y-corporation.com,Glory,Schnitzler,2762 18-street,Indianapolis,IN,83269,9343575232,1,0,
533,2019-10-31,Timothy,Yglesias,kharnos@conecom.com,kharnos@conecom.com,Kanisha,Harnos,1343 15-street,Chesapeake,AZ,75142,5651564822,1,0,
534,2019-11-01,Bulah,Schoeneck,mstem@betasoloin.com,mstem@betasoloin.com,Margart,Stem,9062 18-street,Hialeah,NV,76455,3730603927,1,0,2020-02-06
535,2019-11-01,Merilyn,Meisel,ccoody@sonron.com,ccoody@sonron.com,Carissa,Coody,2335 7-street,Memphis,TN,49402,8809306211,1,0,
536,2019-11-01,Izetta,Julia,amiceli@blackzim.com,amiceli@blackzim.com,An,Miceli,6950 8-street,Durham,WI,63410,212506214,1,0,
539,2019-11-05,Alisha,Eschberger,lkarpel@nam-zim.com,lkarpel@nam-zim.com,Lorrine,Karpel,3646 19-street,Miami,CA,45960,3417123913,1,0,
542,2019-11-06,Cecil,Rodefer,yisenhower@dambase.com,yisenhower@dambase.com,Yvonne,Isenhower,1787 5-street,Cincinnati,MN,73119,8159445334,1,0,
543,2019-11-06,Nobuko,Paulas,jrestrepo@konmatfix.com,jrestrepo@konmatfix.com,Jettie,Restrepo,8358 20-street,Baton Rouge,TX,98180,2580479634,1,0,
544,2019-11-07,,,dgellinger@dambase.com,dgellinger@dambase.com,Devora,Gellinger,3711 13-street,Corpus Christi,KY,3268,8628090963,1,0,
545,2019-11-08,Becky,Buzick,bdiestel@condax.com,bdiestel@condax.com,Bette,Diestel,7554 8-street,Aurora,CA,9614,5601011487,1,0,
547,2019-11-08,Gail,Fredicks,adenooyer@kinnamplus.com,adenooyer@kinnamplus.com,Art,Denooyer,8189 4-street,Irvine,NC,93779,1737623015,1,0,
548,2019-11-11,Shenika,Dinos,lharoldson@rangreen.com,lharoldson@rangreen.com,Lonny,Haroldson,7603 5-street,Fremont,ID,52777,9234972301,1,0,
549,2019-11-11,Audry,Fallick,cmorasca@ganjaflex.com,cmorasca@ganjaflex.com,Chantell,Morasca,669 18-street,Norfolk,NC,66567,4564896082,1,0,
552,2019-11-13,,,ahoogland@y-corporation.com,ahoogland@y-corporation.com,Ammie,Hoogland,7286 6-street,Tampa,HI,84881,3880116823,1,0,
554,2019-11-14,Bernardo,Nicka,chagele@zencorporation.com,chagele@zencorporation.com,Claribel,Hagele,9115 13-street,Irving,AZ,65051,3187431843,1,0,2020-04-07
556,2019-11-15,Ty,Raymo,aostolaza@finjob.com,aostolaza@finjob.com,Alecia,Ostolaza,781 15-street,Phoenix,AZ,81617,6965596189,1,0,2020-04-03
557,2019-11-15,,,chirpara@rantouch.com,chirpara@rantouch.com,Clorinda,Hirpara,4420 18-street,Milwaukee,NM,96662,5905299590,1,0,2020-02-26
558,2019-11-18,Lai,Cloney,esaylors@groovestreet.com,esaylors@groovestreet.com,Estrella,Saylors,8624 2-street,Winston-Salem,AZ,7775,5148314369,1,0,
559,2019-11-18,Bobbye,Strassner,bsengbusch@singletechno.com,bsengbusch@singletechno.com,Beatriz,Sengbusch,3716 4-street,Pittsburgh,AK,2407,8127198337,1,0,
562,2019-11-20,Melissa,Gillaspie,trulapaugh@yearin.com,trulapaugh@yearin.com,Timothy,Rulapaugh,6512 1-street,Minneapolis,OK,50531,8427777663,1,0,
564,2019-11-20,Antione,Coyier,cperruzza@doncon.com,cperruzza@doncon.com,Colette,Perruzza,757 18-street,Denver,CO,56082,1854047826,1,0,
566,2019-11-22,Rebecka,Biddy,traymo@scotfind.com,traymo@scotfind.com,Thaddeus,Raymo,7830 12-street,Nashville-Davidson,MD,19348,1332668310,1,0,
572,2019-11-26,Nobuko,Gillian,rauber@dambase.com,rauber@dambase.com,Raymon,Auber,1900 9-street,Los Angeles,CA,8130,4604406661,1,0,
573,2019-11-27,Lai,Devreese,lmunns@toughzap.com,lmunns@toughzap.com,Lettie,Munns,3948 1-street,Oakland,MN,80297,642648839,1,0,
574,2019-11-27,Clay,Pugh,jpoquette@ron-tech.com,jpoquette@ron-tech.com,Johnetta,Poquette,2714 13-street,Riverside,TX,8562,5358671206,1,0,2020-02-10
577,2019-11-29,Cheryl,Cryer,cmorasca@ganjaflex.com,cmorasca@ganjaflex.com,Chantell,Morasca,669 18-street,Norfolk,NC,66567,4564896082,1,0,
578,2019-12-02,Rolande,Sergi,ladkin@domzoom.com,ladkin@domzoom.com,Leonida,Adkin,3273 13-street,Dallas,TX,20939,7423018249,1,0,
580,2019-12-02,,,kbreland@year-job.com,kbreland@year-job.com,Kallie,Breland,1184 11-street,Colorado Springs,NE,55106,1443932256,1,0,
581,2019-12-03,Jesusa,Ankeny,lstockham@j-texon.com,lstockham@j-texon.com,Laurel,Stockham,1636 3-street,Chesapeake,AZ,1939,8834494208,1,0,2020-02-14
582,2019-12-03,France,Tillotson,cpaulas@opentech.com,cpaulas@opentech.com,Carlee,Paulas,6751 6-street,St. Louis,CA,40354,7399274620,1,0,
583,2019-12-04,Minna,Hoopengardner,elary@lexiqvolax.com,elary@lexiqvolax.com,Erick,Lary,6988 17-street,Buffalo,NJ,51772,1316212290,1,0,
584,2019-12-04,Filiberto,Melnyk,tkines@sumace.com,tkines@sumace.com,Timothy,Kines,3481 14-street,Denver,CO,90861,1717769169,1,0,
585,2019-12-04,,,cmorasca@ganjaflex.com,cmorasca@ganjaflex.com,Chantell,Morasca,669 18-street,Norfolk,NC,66567,4564896082,1,0,
586,2019-12-05,Willodean,Maillard,hgwalthney@funholding.com,hgwalthney@funholding.com,Helga,Gwalthney,8305 14-street,Boise City,VA,29356,3986052383,1,0,
587,2019-12-05,Ernie,Rodefer,ehirpara@sunnamplex.com,ehirpara@sunnamplex.com,Elvera,Hirpara,3366 1-street,Baton Rouge,TX,73854,1876924079,1,0,
588,2019-12-05,Jacqueline,Zagen,aboord@faxquote.com,aboord@faxquote.com,Adell,Boord,9664 3-street,Fort Wayne,FL,60156,8180277826,1,0,
590,2019-12-06,Rebecka,Keetch,dstoltzman@condax.com,dstoltzman@condax.com,Daniela,Stoltzman,1963 14-street,North Las Vegas,CA,61067,3591178202,1,0,
591,2019-12-09,Xuan,Juvera,lbayless@sumace.com,lbayless@sumace.com,Lorrine,Bayless,4015 17-street,Austin,TX,23088,3882307371,1,0,2020-04-30
592,2019-12-09,Glen,Merced,aacey@dontechi.com,aacey@dontechi.com,Alishia,Acey,1877 19-street,Lexington-Fayette,PA,25328,4315446950,1,0,
593,2019-12-09,Jolanda,Discipio,lhamilton@labdrill.com,lhamilton@labdrill.com,Lai,Hamilton,2726 13-street,Irving,AZ,69986,4670203056,1,0,
594,2019-12-10,Annelle,Pinilla,woles@codehow.com,woles@codehow.com,Wilda,Oles,7083 18-street,Milwaukee,NM,12696,7969401687,1,0,2020-06-03
595,2019-12-10,Chauncey,Mallett,ncartan@statholdings.com,ncartan@statholdings.com,Nicolette,Cartan,9394 9-street,Portland,NV,78788,5818532403,1,0,
596,2019-12-10,,,kpatak@groovestreet.com,kpatak@groovestreet.com,Karl,Patak,5111 8-street,Atlanta,CO,12554,3566256867,1,0,
597,2019-12-11,Theola,Kines,nhiatt@plexzap.com,nhiatt@plexzap.com,Nicolette,Hiatt,6230 12-street,Kansas City,AZ,69748,413614987,1,0,
598,2019-12-11,Elke,Lace,dstoltzman@condax.com,dstoltzman@condax.com,Daniela,Stoltzman,1963 14-street,North Las Vegas,CA,61067,3591178202,1,0,
599,2019-12-12,,,dangalich@donware.com,dangalich@donware.com,Delisa,Angalich,4632 4-street,Las Vegas,WI,25780,5503754471,1,0,
602,2019-12-13,,,kbreland@year-job.com,kbreland@year-job.com,Kallie,Breland,1184 11-street,Colorado Springs,NE,55106,1443932256,1,0,2020-05-04
603,2019-12-13,Solange,Blunk,dgellinger@dambase.com,dgellinger@dambase.com,Devora,Gellinger,3711 13-street,Corpus Christi,KY,3268,8628090963,1,0,
605,2019-12-16,,,gschnitzler@y-corporation.com,gschnitzler@y-corporation.com,Glory,Schnitzler,2762 18-street,Indianapolis,IN,83269,9343575232,1,0,
606,2019-12-16,Beatriz,Sengbusch,msetter@fasehatice.com,msetter@fasehatice.com,Merissa,Setter,4798 5-street,Atlanta,CO,27044,8221492776,1,0,
607,2019-12-17,Ty,Maynerich,bdiestel@condax.com,bdiestel@condax.com,Bette,Diestel,7554 8-street,Aurora,CA,9614,5601011487,1,0,2020-04-13
608,2019-12-17,Kaitlyn,Keneipp,jspickerman@y-corporation.com,jspickerman@y-corporation.com,Joseph,Spickerman,3992 8-street,Anaheim,CA,87162,631902612,1,0,
613,2019-12-19,Karl,Schoeneck,jmirafuentes@rangreen.com,jmirafuentes@rangreen.com,Jolanda,Mirafuentes,5701 5-street,Orlando,FL,1741,7619983851,1,0,
618,2019-12-24,Hermila,Weglarz,aboord@faxquote.com,aboord@faxquote.com,Adell,Boord,9664 3-street,Fort Wayne,FL,60156,8180277826,1,0,
619,2019-12-25,,,acoyier@hottechi.com,acoyier@hottechi.com,Annmarie,Coyier,1379 17-street,Mesa,VA,98743,3406432705,1,0,
620,2019-12-25,Alishia,Acey,jblackwood@dambase.com,jblackwood@dambase.com,Judy,Blackwood,6777 15-street,Oakland,MN,61777,974760756,1,0,2020-05-07
621,2019-12-26,,,dseewald@goodsilron.com,dseewald@goodsilron.com,Dalene,Seewald,2541 20-street,Fort Wayne,FL,51178,5329170117,1,0,2020-03-02
622,2019-12-26,Ty,Munis,dangalich@donware.com,dangalich@donware.com,Delisa,Angalich,4632 4-street,Las Vegas,WI,25780,5503754471,1,0,
624,2019-12-27,Daren,Rowling,lmunns@toughzap.com,lmunns@toughzap.com,Lettie,Munns,3948 1-street,Oakland,MN,80297,642648839,1,0,
625,2019-12-30,Markus,Moyd,ttromblay@dontechi.com,ttromblay@dontechi.com,Taryn,Tromblay,3749 5-street,Cincinnati,MN,81042,7833051221,1,0,
627,2019-12-31,,,ldevreese@sonron.com,ldevreese@sonron.com,Lai,Devreese,6669 17-street,Atlanta,CO,47892,2295763217,1,0,
629,2019-12-31,Freeman,Varriano,eadkin@stanredtax.com,eadkin@stanredtax.com,Elly,Adkin,346 21-street,Portland,NV,75532,7579751550,1,0,
630,2020-01-01,Shawnda,Ogg,ckippley@plussunin.com,ckippley@plussunin.com,Carmela,Kippley,5750 9-street,Columbus,OH,44347,2784922561,1,0,2020-06-15
631,2020-01-01,Blondell,Kohl,ttromblay@dontechi.com,ttromblay@dontechi.com,Taryn,Tromblay,3749 5-street,Cincinnati,MN,81042,7833051221,1,0,2020-02-19
632,2020-01-02,Daron,Fern,lwalthall@betasoloin.com,lwalthall@betasoloin.com,Laurel,Walthall,3863 8-street,Charlotte,NC,18095,5336512883,1,0,
633,2020-01-02,Pamella,Agramonte,lmonarrez@goodsilron.com,lmonarrez@goodsilron.com,Larae,Monarrez,8793 2-street,Miami,CA,240,9692306614,1,0,
635,2020-01-02,Annmarie,Tromblay,lhamilton@labdrill.com,lhamilton@labdrill.com,Lai,Hamilton,2726 13-street,Irving,AZ,69986,4670203056,1,0,
638,2020-01-06,Vincent,Reitler,kbreland@year-job.com,kbreland@year-job.com,Kallie,Breland,1184 11-street,Colorado Springs,NE,55106,1443932256,1,0,
643,2020-01-09,,,dseewald@goodsilron.com,dseewald@goodsilron.com,Dalene,Seewald,2541 20-street,Fort Wayne,FL,51178,5329170117,1,0,2020-01-23
646,2020-01-13,Cammy,Hamilton,elary@lexiqvolax.com,elary@lexiqvolax.com,Erick,Lary,6988 17-street,Buffalo,NJ,51772,1316212290,1,0,
648,2020-01-13,Izetta,Monarrez,elary@lexiqvolax.com,elary@lexiqvolax.com,Erick,Lary,6988 17-street,Buffalo,NJ,51772,1316212290,1,0,
649,2020-01-14,Cassi,Shire,lharoldson@rangreen.com,lharoldson@rangreen.com,Lonny,Haroldson,7603 5-street,Fremont,ID,52777,9234972301,1,0,
650,2020-01-14,Lili,Berray,aboord@faxquote.com,aboord@faxquote.com,Adell,Boord,9664 3-street,Fort Wayne,FL,60156,8180277826,1,0,2020-05-25
651,2020-01-14,Raina,Karpel,jpoquette@ron-tech.com,jpoquette@ron-tech.com,Johnetta,Poquette,2714 13-street,Riverside,TX,8562,5358671206,1,0,
653,2020-01-15,Alline,Nievas,lharoldson@rangreen.com,lharoldson@rangreen.com,Lonny,Haroldson,7603 5-street,Fremont,ID,52777,9234972301,1,0,
657,2020-01-16,Salena,Scipione,wmeteer@domzoom.com,wmeteer@domzoom.com,Willodean,Meteer,826 10-street,Toledo,NC,10134,1962927175,1,0,
661,2020-01-21,Amie,Mondella,vlouissant@sunnamplex.com,vlouissant@sunnamplex.com,Viva,Louissant,9677 17-street,Laredo,VA,17201,6787813627,1,0,2020-05-13
662,2020-01-22,Dean,Meinerding,troyster@kan-code.com,troyster@kan-code.com,Ty,Royster,6993 11-street,Jersey City,CA,67631,7809866690,1,0,
665,2020-01-23,Jutta,Saulter,cpagliuca@betasoloin.com,cpagliuca@betasoloin.com,Catarina,Pagliuca,2537 18-street,Chesapeake,AZ,39058,4285698314,1,0,2020-05-26
666,2020-01-24,Charlene,Maclead,vkeener@kan-code.com,vkeener@kan-code.com,Virgina,Keener,6442 21-street,St. Petersburg,AZ,76382,4207746671,1,0,
669,2020-01-27,Fatima,Bitsuie,kpatak@groovestreet.com,kpatak@groovestreet.com,Karl,Patak,5111 8-street,Atlanta,CO,12554,3566256867,1,0,2020-05-13
670,2020-01-27,Ilene,Threets,jspickerman@y-corporation.com,jspickerman@y-corporation.com,Joseph,Spickerman,3992 8-street,Anaheim,CA,87162,631902612,1,0,2020-04-20
671,2020-01-28,Cecilia,Gesick,kharnos@conecom.com,kharnos@conecom.com,Kanisha,Harnos,1343 15-street,Chesapeake,AZ,75142,5651564822,1,0,
674,2020-01-29,Dorthy,Kines,cpaulas@opentech.com,cpaulas@opentech.com,Carlee,Paulas,6751 6-street,St. Louis,CA,40354,7399274620,1,0,
675,2020-01-29,,,lbayless@sumace.com,lbayless@sumace.com,Lorrine,Bayless,4015 17-street,Austin,TX,23088,3882307371,1,0,
679,2020-01-30,Merissa,Weglarz,jbuvens@plusstrip.com,jbuvens@plusstrip.com,Janine,Buvens,9670 11-street,Bakersfield,FL,13724,1175638045,1,0,
681,2020-01-31,Carey,Vanheusen,cmorasca@ganjaflex.com,cmorasca@ganjaflex.com,Chantell,Morasca,669 18-street,Norfolk,NC,66567,4564896082,1,0,
683,2020-02-03,Mirta,Hamilton,lsteffensmeier@gogozoom.com,lsteffensmeier@gogozoom.com,Lashon,Steffensmeier,824 2-street,San Francisco,CA,37737,1228445496,1,0,
686,2020-02-05,Dierdre,Darakjy,ebowley@ganjaflex.com,ebowley@ganjaflex.com,Ernie,Bowley,3121 12-street,Plano,NV,3558,9407037638,1,0,
687,2020-02-06,Talia,Nabours,rgarufi@bioplex.com,rgarufi@bioplex.com,Regenia,Garufi,8020 6-street,Kansas City,AZ,14901,2817952195,1,0,
690,2020-02-06,Theodora,Zane,mhoopengardner@xx-holding.com,mhoopengardner@xx-holding.com,Minna,Hoopengardner,8533 19-street,San Diego,CA,20674,1148144860,1,0,
692,2020-02-07,Carissa,Farrar,hmenter@doncon.com,hmenter@doncon.com,Hillary,Menter,3773 11-street,Hialeah,NV,25516,5879884007,1,0,
695,2020-02-10,,,kbenimadho@donquadtech.com,kbenimadho@donquadtech.com,Kristofer,Benimadho,7934 17-street,Los Angeles,CA,98376,6809682447,1,0,
699,2020-02-12,Samira,Mconnell,lbayless@sumace.com,lbayless@sumace.com,Lorrine,Bayless,4015 17-street,Austin,TX,23088,3882307371,1,0,
700,2020-02-12,Theodora,Reitler,mbolognia@finjob.com,mbolognia@finjob.com,Mitsue,Bolognia,9389 18-street,Detroit,MI,47637,779534703,1,0,
702,2020-02-13,Thurman,Zepp,kmyricks@groovestreet.com,kmyricks@groovestreet.com,Kenneth,Myricks,6153 14-street,Gilbert,LA,67479,510828696,1,0,
703,2020-02-14,Vilma,Hixenbaugh,egrenet@y-corporation.com,egrenet@y-corporation.com,Ernie,Grenet,5073 14-street,Virginia Beach,GA,49648,1697611014,1,0,
706,2020-02-17,Bernardine,Degroot,kcraghead@sumace.com,kcraghead@sumace.com,Kayleigh,Craghead,5350 6-street,Denver,CO,22151,2945618913,1,0,
707,2020-02-17,,,cperruzza@doncon.com,cperruzza@doncon.com,Colette,Perruzza,757 18-street,Denver,CO,56082,1854047826,1,0,
708,2020-02-18,Shawnda,Tegarden,aoles@bioplex.com,aoles@bioplex.com,Antione,Oles,6766 17-street,Newark,TX,65824,1075419082,1,0,
710,2020-02-19,Kenneth,Juhas,ldevreese@sonron.com,ldevreese@sonron.com,Lai,Devreese,6669 17-street,Atlanta,CO,47892,2295763217,1,0,
711,2020-02-19,,,lbayless@sumace.com,lbayless@sumace.com,Lorrine,Bayless,4015 17-street,Austin,TX,23088,3882307371,1,0,
712,2020-02-20,Mitsue,Monarrez,trulapaugh@yearin.com,trulapaugh@yearin.com,Timothy,Rulapaugh,6512 1-street,Minneapolis,OK,50531,8427777663,1,0,
713,2020-02-20,Graciela,Rhym,dseewald@goodsilron.com,dseewald@goodsilron.com,Dalene,Seewald,2541 20-street,Fort Wayne,FL,51178,5329170117,1,0,
724,2020-02-27,Dorothy,Kownacki,creitler@silis.com,creitler@silis.com,Casie,Reitler,9364 2-street,Santa Ana,MO,58819,9724575734,1,0,
727,2020-02-28,Vincenza,Bitsuie,icaldarera@yearin.com,icaldarera@yearin.com,Izetta,Caldarera,1073 3-street,Winston-Salem,AZ,7719,7165710328,1,0,2020-03-19
728,2020-03-02,,,lmonarrez@goodsilron.com,lmonarrez@goodsilron.com,Larae,Monarrez,8793 2-street,Miami,CA,240,9692306614,1,0,
732,2020-03-03,,,snicka@year-job.com,snicka@year-job.com,Shonda,Nicka,8687 19-street,Louisville/Jefferson County,OR,24281,2134076388,1,0,
736,2020-03-05,Bulah,Sayaphon,anievas@rangreen.com,anievas@rangreen.com,Alline,Nievas,5735 1-street,Stockton,OH,61767,1540065789,1,0,
739,2020-03-09,Shonda,Waymire,ahusser@finhigh.com,ahusser@finhigh.com,Ammie,Husser,8836 18-street,Memphis,TN,91431,4709913261,1,0,
740,2020-03-09,,,kcraghead@sumace.com,kcraghead@sumace.com,Kayleigh,Craghead,5350 6-street,Denver,CO,22151,2945618913,1,0,
741,2020-03-09,Elouise,Tromblay,trulapaugh@yearin.com,trulapaugh@yearin.com,Timothy,Rulapaugh,6512 1-street,Minneapolis,OK,50531,8427777663,1,0,
743,2020-03-10,,,adenooyer@kinnamplus.com,adenooyer@kinnamplus.com,Art,Denooyer,8189 4-street,Irvine,NC,93779,1737623015,1,0,
744,2020-03-10,Kristofer,Lapage,lharabedian@plussunin.com,lharabedian@plussunin.com,Lashaunda,Harabedian,2367 6-street,Charlotte,NC,90090,3736831230,1,0,
